city,county,latitude,longitude,categories,metrics
Charlottesville,Charlottesville,38.03103,-78.49639,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""350:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""35%""}, {""label"": ""Physical Inactivity %"", ""value"": ""23%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""18""}, {""label"": ""Life Expectancy"", ""value"": ""78.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""350:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""35%""}, {""label"": ""Physical Inactivity %"", ""value"": ""23%""}, {""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""18""}, {""label"": ""Life Expectancy"", ""value"": ""78.5""}]"
Chesapeake,Chesapeake,36.75044333333333,-76.300485,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""7%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,320:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""77.3""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""7%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,320:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""77.3""}]"
Chesterfield,Chesterfield,37.41594076923077,-77.55949769230769,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,200:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.8%""}, {""label"": ""Children in Poverty %"", ""value"": ""9""}, {""label"": ""Life Expectancy"", ""value"": ""78.2""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,200:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.8%""}, {""label"": ""Children in Poverty %"", ""value"": ""9""}, {""label"": ""Life Expectancy"", ""value"": ""78.2""}]"
Clarke,Clarke,39.076946666666664,-78.00041666666667,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,050:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""33%""}, {""label"": ""Physical Inactivity %"", ""value"": ""21%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""78.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,050:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""33%""}, {""label"": ""Physical Inactivity %"", ""value"": ""21%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""78.0""}]"
Craig,Craig,37.523925,-80.21181,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,420:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.3%""}, {""label"": ""Children in Poverty %"", ""value"": ""19""}, {""label"": ""Life Expectancy"", ""value"": ""74.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,420:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}, {""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.3%""}, {""label"": ""Children in Poverty %"", ""value"": ""19""}, {""label"": ""Life Expectancy"", ""value"": ""74.5""}]"
Culpeper,Culpeper,38.4797825,-77.93473916666666,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,470:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""38%""}, {""label"": ""Physical Inactivity %"", ""value"": ""25%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""77.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,470:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""38%""}, {""label"": ""Physical Inactivity %"", ""value"": ""25%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""12""}, {""label"": ""Life Expectancy"", ""value"": ""77.0""}]"
Cumberland,Cumberland,37.49292333333333,-78.26429333333333,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,250:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.7%""}, {""label"": ""Children in Poverty %"", ""value"": ""22""}, {""label"": ""Life Expectancy"", ""value"": ""76.3""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,250:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.7%""}, {""label"": ""Children in Poverty %"", ""value"": ""22""}, {""label"": ""Life Expectancy"", ""value"": ""76.3""}]"
Dickenson,Dickenson,37.113375,-82.30624125,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""6,860:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""22%""}, {""label"": ""Unemployment %"", ""value"": ""4.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""23""}, {""label"": ""Life Expectancy"", ""value"": ""72.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""6,860:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}, {""label"": ""Food Insecurity %"", ""value"": ""22%""}, {""label"": ""Unemployment %"", ""value"": ""4.2%""}, {""label"": ""Children in Poverty %"", ""value"": ""23""}, {""label"": ""Life Expectancy"", ""value"": ""72.0""}]"
Dinwiddie,Dinwiddie,37.11383222222222,-77.62703777777777,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""7,040:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""17""}, {""label"": ""Life Expectancy"", ""value"": ""75.2""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""7,040:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""40%""}, {""label"": ""Physical Inactivity %"", ""value"": ""26%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""17""}, {""label"": ""Life Expectancy"", ""value"": ""75.2""}]"
Essex,Essex,37.963098571428574,-76.96412285714284,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,660:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""43%""}, {""label"": ""Physical Inactivity %"", ""value"": ""29%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""21""}, {""label"": ""Life Expectancy"", ""value"": ""72.2""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,660:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""14%""}, {""label"": ""Adult Obesity %"", ""value"": ""43%""}, {""label"": ""Physical Inactivity %"", ""value"": ""29%""}, {""label"": ""Food Insecurity %"", ""value"": ""14%""}, {""label"": ""Unemployment %"", ""value"": ""3.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""21""}, {""label"": ""Life Expectancy"", ""value"": ""72.2""}]"
Fairfax,Fairfax,38.8431188372093,-77.25216302325582,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""24,840:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""32%""}, {""label"": ""Physical Inactivity %"", ""value"": ""20%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""7""}, {""label"": ""Life Expectancy"", ""value"": ""75.4""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""24,840:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""32%""}, {""label"": ""Physical Inactivity %"", ""value"": ""20%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""7""}, {""label"": ""Life Expectancy"", ""value"": ""75.4""}]"
Falls Church,Falls Church,38.88696,-77.18025,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""5%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""300:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""8%""}, {""label"": ""Adult Obesity %"", ""value"": ""29%""}, {""label"": ""Physical Inactivity %"", ""value"": ""15%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""4""}, {""label"": ""Life Expectancy"", ""value"": ""77.5""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""5%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""300:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""8%""}, {""label"": ""Adult Obesity %"", ""value"": ""29%""}, {""label"": ""Physical Inactivity %"", ""value"": ""15%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""4""}, {""label"": ""Life Expectancy"", ""value"": ""77.5""}]"
Fauquier,Fauquier,38.69897928571429,-77.79967785714287,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,570:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""32%""}, {""label"": ""Physical Inactivity %"", ""value"": ""20%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""9%""}, {""label"": ""Unemployment %"", ""value"": ""2.3%""}, {""label"": ""Children in Poverty %"", ""value"": ""7""}, {""label"": ""Life Expectancy"", ""value"": ""79.2""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,570:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""32%""}, {""label"": ""Physical Inactivity %"", ""value"": ""20%""}, {""label"": ""Food Insecurity %"", ""value"": ""9%""}, {""label"": ""Unemployment %"", ""value"": ""2.3%""}, {""label"": ""Children in Poverty %"", ""value"": ""7""}, {""label"": ""Life Expectancy"", ""value"": ""79.2""}]"
Floyd,Floyd,36.95456,-80.36221,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,210:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""33%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""15""}, {""label"": ""Life Expectancy"", ""value"": ""76.8""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""5,210:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""33%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""15""}, {""label"": ""Life Expectancy"", ""value"": ""76.8""}]"
Fluvanna,Fluvanna,37.84046,-78.231,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""6%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,520:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""21%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""9%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""9""}, {""label"": ""Life Expectancy"", ""value"": ""79.8""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""6%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""3,520:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""39%""}, {""label"": ""Physical Inactivity %"", ""value"": ""21%""}, {""label"": ""Food Insecurity %"", ""value"": ""9%""}, {""label"": ""Unemployment %"", ""value"": ""2.4%""}, {""label"": ""Children in Poverty %"", ""value"": ""9""}, {""label"": ""Life Expectancy"", ""value"": ""79.8""}]"
Franklin,Franklin,37.005058,-79.866373,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""920:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""15%""}, {""label"": ""Adult Obesity %"", ""value"": ""44%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""3.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""31""}, {""label"": ""Life Expectancy"", ""value"": ""67.0""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""920:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""15%""}, {""label"": ""Adult Obesity %"", ""value"": ""44%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}, {""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""3.9%""}, {""label"": ""Children in Poverty %"", ""value"": ""31""}, {""label"": ""Life Expectancy"", ""value"": ""67.0""}]"
Frederick,Frederick,39.188225555555555,-78.25276333333333,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,210:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""37%""}, {""label"": ""Physical Inactivity %"", ""value"": ""23%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""78.8""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,210:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""37%""}, {""label"": ""Physical Inactivity %"", ""value"": ""23%""}, {""label"": ""Food Insecurity %"", ""value"": ""10%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""78.8""}]"
Fredericksburg,Fredericksburg,38.29928,-77.48704,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""510:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""42%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""19""}, {""label"": ""Life Expectancy"", ""value"": ""75.1""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""10%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""510:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""12%""}, {""label"": ""Adult Obesity %"", ""value"": ""42%""}, {""label"": ""Physical Inactivity %"", ""value"": ""24%""}, {""label"": ""Food Insecurity %"", ""value"": ""15%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""19""}, {""label"": ""Life Expectancy"", ""value"": ""75.1""}]"
Giles,Giles,37.32550555555556,-80.70862,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,830:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""25%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""15""}, {""label"": ""Life Expectancy"", ""value"": ""73.4""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""9%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,830:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""11%""}, {""label"": ""Adult Obesity %"", ""value"": ""36%""}, {""label"": ""Physical Inactivity %"", ""value"": ""25%""}, {""label"": ""Food Insecurity %"", ""value"": ""12%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""15""}, {""label"": ""Life Expectancy"", ""value"": ""73.4""}]"
Gloucester,Gloucester,37.32884333333334,-76.51190333333334,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,470:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""35%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""11""}, {""label"": ""Life Expectancy"", ""value"": ""75.9""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""8%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""2,470:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""10%""}, {""label"": ""Adult Obesity %"", ""value"": ""35%""}, {""label"": ""Physical Inactivity %"", ""value"": ""22%""}, {""label"": ""Food Insecurity %"", ""value"": ""11%""}, {""label"": ""Unemployment %"", ""value"": ""2.6%""}, {""label"": ""Children in Poverty %"", ""value"": ""11""}, {""label"": ""Life Expectancy"", ""value"": ""75.9""}]"
Goochland,Goochland,37.707592222222225,-77.86911777777777,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""5%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,450:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""33%""}, {""label"": ""Physical Inactivity %"", ""value"": ""19%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""8%""}, {""label"": ""Unemployment %"", ""value"": ""2.8%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""80.6""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""5%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""1,450:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""9%""}, {""label"": ""Adult Obesity %"", ""value"": ""33%""}, {""label"": ""Physical Inactivity %"", ""value"": ""19%""}, {""label"": ""Food Insecurity %"", ""value"": ""8%""}, {""label"": ""Unemployment %"", ""value"": ""2.8%""}, {""label"": ""Children in Poverty %"", ""value"": ""8""}, {""label"": ""Life Expectancy"", ""value"": ""80.6""}]"
Grayson,Grayson,36.66438,-81.24763857142857,"{""Healthcare Access"": [{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""7,670:1""}], ""Chronic Disease Burden"": [{""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}], ""Social Determinants of Health"": [{""label"": ""Food Insecurity %"", ""value"": ""16%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""23""}, {""label"": ""Life Expectancy"", ""value"": ""74.7""}]}","[{""label"": ""Uninsured Adults %"", ""value"": ""11%""}, {""label"": ""Primary Care Physicians Ratio"", ""value"": ""7,670:1""}, {""label"": ""Diabetes Prevalence %"", ""value"": ""13%""}, {""label"": ""Adult Obesity %"", ""value"": ""41%""}, {""label"": ""Physical Inactivity %"", ""value"": ""31%""}, {""label"": ""Food Insecurity %"", ""value"": ""16%""}, {""label"": ""Unemployment %"", ""value"": ""3.1%""}, {""label"": ""Children in Poverty %"", ""value"": ""23""}, {""label"": ""Life Expectancy"", ""value"": ""74.7""}]"
